,deposit_id,deposit_name,latitude,longitude,deposit_model,url
462,397,M. Mimiani,37.575,13.928,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=397
463,90,Macintyre Lake,45.6664,-61.2803,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=90
464,398,Madre,37.717,14.334,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=398
465,506,Madrusali,24.833,14.533,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=506
466,139,Mahai,38.099,94.499,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=139
467,461,Makat,47.6511,53.3593,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=461
468,169,Makola,-4.5667,12.1333,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=169
469,91,Malagash,45.7943,-63.3542,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=91
470,92,Malagawatch,45.8671,-60.948,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=92
471,295,Malchin,53.745,12.751,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=295
472,378,Malmal,35.375,53.726,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=378
473,229,Mamana,-0.4889,9.9402,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=229
474,507,Marada,29.2333,19.2167,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=507
475,296,Mariagluck,52.6924,10.2755,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=296
476,223,Marie-Louise,47.831,7.2606,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=223
477,224,Marie-Louise Ouest,47.8325,7.2674,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=224
478,633,Marin,43.8825,43.4914,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=633
479,634,Marin,47.696,44.105,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=634
480,887,Markham,29.0017,-96.0572,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=887
481,481,sylvite occurrence,47.0603,58.5018,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=481
482,801,Markovo,48.6436,24.4668,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=801
483,462,Matenkozha,48.749,52.75,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=462
484,225,Max,47.7873,7.2611,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=225
485,230,Mayumba,-3.556,10.912,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=230
486,530,Mediouna,33.3667,-7.3333,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=530
487,749,Megrine,36.7828,10.2203,not determined,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=749
488,635,Meleuz,52.9613,55.9318,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=635
489,379,Melhe,35.375,53.717,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=379
490,170,Mengo,-4.6691,11.9622,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=170
491,297,Menzengraben,50.7928,10.0998,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=297
492,531,Mesri,31.85,-4.2833,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=531
493,573,Mesteacan,46.792,26.4492,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=573
494,768,Metedzhan,38.857,64.2561,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=768
495,380,Mianaj,36.9219,47.4583,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=380
496,853,Midland,43.6229,-84.2167,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=853
497,558,Mieroszyno,54.7812,18.3548,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=558
498,637,Mikhailov,54.7,56.2333,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=637
499,399,Milena,37.468,13.764,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=399
500,117,Milestone,50.2394,-104.2639,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=117
501,80,Millstream,45.5469,-65.6022,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=80
502,638,Miloradov,51.6167,48.7667,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=638
503,869,Mississippi Chemical Company,32.3066,-104.0024,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=869
504,902,Moab Canyon,38.6244,-109.6667,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=902
505,939,Mobik,38.665,66.8619,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=939
506,803,Molodkov,48.6422,24.5278,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=803
507,400,Montedoro,37.45,13.817,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=400
508,182,Mors,56.8167,8.7333,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=182
509,804,Morshin,49.1818,23.9504,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=804
510,298,Morsleben,52.223,11.103,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=298
511,870,Mosaic,32.335,-103.9282,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=870
512,550,Nurpur,32.6667,72.5833,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=550
513,179,occurrence,-4.2432,11.6427,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=179
514,871,Mosaic Nash Draw,32.3501,-103.8852,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=871
515,40,Mozyr,52.0225,29.0951,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=40
516,347,Muhlwarts,50.8139,9.9762,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=347
517,463,Mukan,49.0595,53.5455,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=463
518,212,Musely,14.2326,40.2541,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=212
519,535,Myitkyina,25.3833,97.4,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=535
520,381,Nahand,38.253,46.469,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=381
521,493,Nahe,17.983,102.55,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=493
522,93,Nappan,45.7811,-64.2414,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=93
523,769,Narazym,38.7622,63.5948,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=769
524,641,Narimanov,48.164,44.311,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=641
525,872,National,32.5447,-104.0281,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=872
526,903,National Lead Co.,40.8961,-112.7056,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=903
527,464,Nekhvoroshchan,50.8833,53.1167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=464
528,642,Nepa,59.2476,108.2328,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=642
529,299,Neuhof Ellers,50.4601,9.5976,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=299
530,20,Neuquen Project,-37.19,-69.35,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=20
531,300,Neu-Sollstedt,51.3945,10.5273,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=300
532,644,Nezhinka,51.7655,55.374,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=644
533,43,Nezhinsky,52.6529,28.1601,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=43
534,805,Nezhukhiv,49.3568,23.7973,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=805
535,231,N'goya,0.124,9.762,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=231
536,301,Niedersachsen-Riedel,52.4912,10.11,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=301
537,41,Nikolaveka,51.7789,28.7423,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=41
538,42,Nikulino,52.2773,29.4872,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=42
539,940,Nishan,38.622,65.687,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=940
540,643,Nizhne-Peledui,59.2775,112.3622,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=643
541,2,occurrence,-5.1081,12.2534,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=2
542,740,Non Sung,15.477,101.74,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=740
543,482,sylvite occurrence,47.6376,59.1625,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=482
544,494,Nongbak,17.0047,104.7453,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=494
545,155,Nongle,30.8833,107.2167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=155
546,495,Nonglom,16.4,104.882,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=495
547,303,Nordsteimboke,52.423,10.758,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=303
548,873,North,32.5689,-103.9189,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=873
549,44,North Bobrovichi,52.3025,29.196,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=44
550,770,North Gaurdak,37.9219,66.2085,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=770
551,144,North Huobusan,36.9331,95.9331,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=144
552,45,North Kalinovo,52.6749,28.4063,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=45
553,941,North Kamashi,38.9784,65.7249,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=941
554,465,Novobogatin,47.3517,51.1942,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=465
555,699,Novosolikamsk,59.6348,56.9071,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=699
556,807,Novostebnik,49.3,23.55,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=807
557,555,Nowa Sol,51.8,15.7167,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=555
558,3,occurrence,-9.8119,13.3105,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=3
559,178,occurrence,-4.4865,12.0529,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=178
560,483,sylvite occurrence,45.7877,57.5732,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=483
561,474,occurrence,50.0657,57.4641,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=474
562,511,occurrence,30.2,18.75,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=511
563,512,occurrence,29.083,21.583,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=512
564,522,occurrence,23.0167,-102.167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=522
565,523,occurrence,17.8667,-94.7,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=523
566,969,occurrence,31.7186,-107.5752,not determined,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=969
567,970,occurrence,31.1564,-107.3084,not determined,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=970
568,971,occurrence,31.7349,-107.1855,not determined,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=971
569,972,occurrence,31.0577,-107.8795,not determined,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=972
570,973,occurrence,24.8909,-101.4893,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=973
571,974,occurrence,24.7376,-101.9423,not determined,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=974
572,975,occurrence,24.841,-100.3409,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=975
573,976,occurrence,24.4867,-100.3614,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=976
574,977,occurrence,24.3862,-101.0578,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=977
575,978,occurrence,24.2335,-101.9311,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=978
576,979,occurrence,24.2181,-101.8349,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=979
577,118,Ochapowace-Chacachas,50.48,-102.38,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=118
578,874,Ochoa Polyhalite Project,32.1459,-103.1451,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=874
579,304,Oedesse-Berkhopen,52.3947,10.2367,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=304
580,305,Oelsburg-Molme,52.24,10.183,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=305
581,402,Pantanelle,37.429,13.737,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=402
582,46,Oktyabrsk,52.6322,28.7035,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=46
583,771,Okuzbulak,37.4945,66.3969,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=771
584,94,Orangedale,45.9135,-61.1309,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=94
585,645,Orel,50.938,47.928,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=645
586,646,Otkaznensk,44.2856,43.825,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=646
587,532,Oued Mellah,33.4167,-7.2333,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=532
588,95,Oxford,45.7079,-63.8213,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=95
589,647,Ozinki,51.1616,49.7075,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=647
590,888,Palangana,27.667,-98.375,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=888
591,700,Palasher,59.2279,56.7752,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=700
592,401,Palo,37.485,13.88,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=401
593,131,Pampa de Tamarugal,-19.6667,-69.6667,not determined,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=131
594,651,Privolnin,48.236,44.187,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=651
595,726,Pamplona,42.8,-1.5667,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=726
596,648,Paromnaya,48.8457,44.7303,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=648
597,403,Pasquasia,37.524,14.17,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=403
598,119,Patience Lake,52.0899,-106.3776,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=119
599,875,PCA,32.5994,-103.9756,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=875
600,81,Penobsquis-Piccadilly,45.7473,-65.4138,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=81
601,727,Perdon,42.7333,-1.7167,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=727
602,649,Perevolot,51.875,54.1989,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=649
603,808,Pereyaslovka-Ivangorodekaya,51.2487,31.943,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=808
604,47,Petrikov,52.134,28.5548,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=47
605,957,Petrobras potash occurrence,-3.7983,-58.9716,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=957
606,958,Petrobras potash occurrence,-3.6175,-58.9716,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=958
607,959,Petrobras potash occurrence,-3.6175,-59.0166,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=959
608,960,Petrobras potash occurrence,-3.7372,-59.0086,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=960
609,961,Petrobras potash occurrence,-3.7183,-59.0056,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=961
610,962,Petrobras potash occurrence,-3.7384,-58.9969,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=962
611,466,Petropavlovka,50.5321,57.4603,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=466
612,120,Piapot-Muscowpetung,50.76,-104.27,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=120
613,538,Pieterburen,53.4011,6.4459,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=538
614,953,Pirambu-Aquilhada area,-10.6333,-36.8583,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=953
615,515,Pisida,33.0833,11.75,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=515
616,650,Piter,50.584,47.44,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=650
617,904,Pitts 1,38.6394,-109.6614,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=904
618,171,Pointe Indienne,-4.6875,11.8045,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=171
619,172,Pointe Noire,-4.1547,11.7215,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=172
620,383,Pol,27.0333,55.7667,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=383
621,701,Polovodov,59.6929,56.9547,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=701
622,96,Port Richmond,45.5883,-61.2597,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=96
623,69,Projecto Carnalita da Vale,-10.5566,-37.0059,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=69
624,556,Puck Gulf,54.76,18.3,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=556
625,97,Pugwash,45.8434,-63.6552,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=97
626,140,Qarhan Salt Plain,36.981,95.147,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=140
627,306,Querfurter Mulde - Bad Bibra,51.2,11.583,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=306
628,121,Wynyard,51.7062,-104.1063,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=121
629,404,Racalmuto,37.4307,13.7538,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=404
630,384,Rahrahak,35.267,52.289,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=384
631,197,Ramadah 1,27.9682,33.3612,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=197
632,198,Ras El Behar 1,27.6913,33.5414,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=198
633,199,Ras El Behar 6,27.7326,33.5442,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=199
634,856,Salt Wells,39.3333,-118.5,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=856
635,200,Ras Gemsa,27.6663,33.5816,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=200
636,715,Ra's Hassis,16.745,42.05,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=715
637,718,Ra's Karkuma,25.8514,36.6536,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=718
638,537,Ratum,51.9769,6.8006,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=537
639,405,Realmonte,37.307,13.461,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=405
640,48,Rechitsa,52.3187,30.312,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=48
641,906,Red Wash,38.7531,-110.0672,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=906
642,905,Redd Ranch,38.3368,-109.1728,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=905
643,907,Reeder 1,38.9208,-109.8222,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=907
644,908,Reilly Wendover,40.6914,-114.0356,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=908
645,307,Reinkenhagen,54.2,13.1833,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=307
646,855,Rhodes Marsh,38.2869,-118.0747,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=855
647,899,Ringbolt leases,38.1896,-109.2254,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=899
648,21,Rio Colorado,-37.1144,-69.3842,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=21
649,520,Rio Verde,22.283,-100.017,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=520
650,308,Robertshall-Immenrode,51.3667,10.7333,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=308
651,85,Robinsons,48.2622,-58.7693,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=85
652,122,Rocanville,50.4736,-101.545,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=122
653,226,Rodolphe,47.8479,7.2847,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=226
654,741,Roi-Et,16.03,103.82,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=741
655,652,Romanovo,59.1497,56.8,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=652
656,811,Romny,50.7402,33.5888,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=811
