,deposit_id,deposit_name,url
556,Mo00708,,https://mrdata.usgs.gov/deposit/json/W-Mo00708
557,-1111,,https://mrdata.usgs.gov/deposit/json/W--1111
558,Mf00243,,https://mrdata.usgs.gov/deposit/json/W-Mf00243
559,Mf00576,,https://mrdata.usgs.gov/deposit/json/W-Mf00576
560,Mo00266,,https://mrdata.usgs.gov/deposit/json/W-Mo00266
561,Mf00563,,https://mrdata.usgs.gov/deposit/json/W-Mf00563
562,Mr00134,,https://mrdata.usgs.gov/deposit/json/W-Mr00134
563,Mo00703,,https://mrdata.usgs.gov/deposit/json/W-Mo00703
564,Mo00347,,https://mrdata.usgs.gov/deposit/json/W-Mo00347
565,Mo00723,,https://mrdata.usgs.gov/deposit/json/W-Mo00723
566,Mf00354,,https://mrdata.usgs.gov/deposit/json/W-Mf00354
567,Mf00423,,https://mrdata.usgs.gov/deposit/json/W-Mf00423
568,Mr00135,,https://mrdata.usgs.gov/deposit/json/W-Mr00135
569,Mr00135,,https://mrdata.usgs.gov/deposit/json/W-Mr00135
570,Mf00328,,https://mrdata.usgs.gov/deposit/json/W-Mf00328
571,Mf00484,,https://mrdata.usgs.gov/deposit/json/W-Mf00484
572,Mf00569,,https://mrdata.usgs.gov/deposit/json/W-Mf00569
573,Mf00569,,https://mrdata.usgs.gov/deposit/json/W-Mf00569
574,Mf00569,,https://mrdata.usgs.gov/deposit/json/W-Mf00569
575,Mf00569,,https://mrdata.usgs.gov/deposit/json/W-Mf00569
576,Mf00560,,https://mrdata.usgs.gov/deposit/json/W-Mf00560
577,Mf00560,,https://mrdata.usgs.gov/deposit/json/W-Mf00560
578,Mr00131,,https://mrdata.usgs.gov/deposit/json/W-Mr00131
579,Mr00131,,https://mrdata.usgs.gov/deposit/json/W-Mr00131
580,Mr00131,,https://mrdata.usgs.gov/deposit/json/W-Mr00131
581,Mr00131,,https://mrdata.usgs.gov/deposit/json/W-Mr00131
582,Mf00400,,https://mrdata.usgs.gov/deposit/json/W-Mf00400
583,Mf00400,,https://mrdata.usgs.gov/deposit/json/W-Mf00400
584,Mf00400,,https://mrdata.usgs.gov/deposit/json/W-Mf00400
585,Mf00400,,https://mrdata.usgs.gov/deposit/json/W-Mf00400
586,Mf00400,,https://mrdata.usgs.gov/deposit/json/W-Mf00400
587,Mr00031,,https://mrdata.usgs.gov/deposit/json/W-Mr00031
588,Mr00031,,https://mrdata.usgs.gov/deposit/json/W-Mr00031
589,Mf00565,,https://mrdata.usgs.gov/deposit/json/W-Mf00565
590,Mf00596,,https://mrdata.usgs.gov/deposit/json/W-Mf00596
591,Mf00401,,https://mrdata.usgs.gov/deposit/json/W-Mf00401
592,Mf00402,,https://mrdata.usgs.gov/deposit/json/W-Mf00402
593,Mf00403,,https://mrdata.usgs.gov/deposit/json/W-Mf00403
594,Mf00399,,https://mrdata.usgs.gov/deposit/json/W-Mf00399
595,Mf00414,,https://mrdata.usgs.gov/deposit/json/W-Mf00414
596,Mf00415,,https://mrdata.usgs.gov/deposit/json/W-Mf00415
597,Mf00416,,https://mrdata.usgs.gov/deposit/json/W-Mf00416
598,Mf00292,,https://mrdata.usgs.gov/deposit/json/W-Mf00292
599,Mr00033,,https://mrdata.usgs.gov/deposit/json/W-Mr00033
600,Mf00417,,https://mrdata.usgs.gov/deposit/json/W-Mf00417
601,Mr00030,,https://mrdata.usgs.gov/deposit/json/W-Mr00030
602,Mr00064,,https://mrdata.usgs.gov/deposit/json/W-Mr00064
603,Mf00346,,https://mrdata.usgs.gov/deposit/json/W-Mf00346
604,Mf00359,,https://mrdata.usgs.gov/deposit/json/W-Mf00359
605,Mf00360,,https://mrdata.usgs.gov/deposit/json/W-Mf00360
606,Mf00240,,https://mrdata.usgs.gov/deposit/json/W-Mf00240
607,Mf00240,,https://mrdata.usgs.gov/deposit/json/W-Mf00240
608,Mf00240,,https://mrdata.usgs.gov/deposit/json/W-Mf00240
609,Mf00351,,https://mrdata.usgs.gov/deposit/json/W-Mf00351
610,Mf00357,,https://mrdata.usgs.gov/deposit/json/W-Mf00357
611,Mf00358,,https://mrdata.usgs.gov/deposit/json/W-Mf00358
612,Mf00344,,https://mrdata.usgs.gov/deposit/json/W-Mf00344
613,Mf00352,,https://mrdata.usgs.gov/deposit/json/W-Mf00352
614,Mf00341,,https://mrdata.usgs.gov/deposit/json/W-Mf00341
615,Mf00362,,https://mrdata.usgs.gov/deposit/json/W-Mf00362
616,Mf00364,,https://mrdata.usgs.gov/deposit/json/W-Mf00364
617,Mf00420,,https://mrdata.usgs.gov/deposit/json/W-Mf00420
618,Mf00353,,https://mrdata.usgs.gov/deposit/json/W-Mf00353
619,Mf00366,,https://mrdata.usgs.gov/deposit/json/W-Mf00366
620,Mf00367,,https://mrdata.usgs.gov/deposit/json/W-Mf00367
621,Mf00345,,https://mrdata.usgs.gov/deposit/json/W-Mf00345
622,Mf00331,,https://mrdata.usgs.gov/deposit/json/W-Mf00331
623,Mf00331,,https://mrdata.usgs.gov/deposit/json/W-Mf00331
624,Mf00331,,https://mrdata.usgs.gov/deposit/json/W-Mf00331
625,Mf00331,,https://mrdata.usgs.gov/deposit/json/W-Mf00331
626,Mf00332,,https://mrdata.usgs.gov/deposit/json/W-Mf00332
627,Mf00332,,https://mrdata.usgs.gov/deposit/json/W-Mf00332
628,Mf00562,,https://mrdata.usgs.gov/deposit/json/W-Mf00562
629,Mf00562,,https://mrdata.usgs.gov/deposit/json/W-Mf00562
630,Mf00562,,https://mrdata.usgs.gov/deposit/json/W-Mf00562
