,deposit_id,deposit_name,url
267,Mr00083,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00083
268,Mr00088,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00088
269,Mr00087,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00087
270,Mr00141,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00141
271,Mr00089,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00089
272,Mr00082,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00082
273,Mo00383,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00383
274,Mo00440,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00440
275,Mo00446,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00446
276,Mo00441,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00441
277,Mo00453,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00453
278,Mo00438,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00438
279,Mo00439,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00439
280,Mo00688,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00688
281,Mo00437,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00437
282,Mo00436,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00436
283,Mo00689,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00689
284,Mo00330,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00330
285,Mo00528,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00528
286,Mo00527,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00527
287,Mr00143,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00143
288,Mo00725,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00725
289,Mo00727,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00727
290,Mo00726,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00726
291,Mr00069,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00069
292,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
293,Mr00142,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00142
294,Mr00112,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00112
295,Mr00139,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00139
296,Mr00140,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00140
297,Mr00113,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00113
298,Mr00111,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00111
299,Mo00712,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00712
300,Mo00714,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00714
301,Mo00711,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00711
302,Mo00713,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00713
303,Mo00527,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00527
304,Mo00527,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00527
305,Mo00527,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00527
306,Mo00689,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00689
307,Mo00378,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00378
308,Mo00330,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00330
309,Mo00330,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00330
310,Mo00330,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00330
311,Mo00330,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00330
312,Mo00332,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00332
313,Mo00336,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00336
314,Mo00547,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00547
315,Mo00547,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00547
316,Mo00429,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00429
317,Mo00429,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00429
318,Mo00434,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00434
319,Mo00338,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00338
320,Mo00437,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00437
321,Mo00437,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00437
322,Mo00438,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00438
323,Mo00440,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00440
324,Mo00383,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00383
325,Mo00441,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00441
326,Mo00374,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00374
327,Mo00439,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00439
328,Mo00453,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00453
329,Mo00446,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00446
330,Mo00492,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00492
331,Mo00492,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00492
332,Mo00546,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00546
333,Mo00546,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00546
334,Mo00515,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00515
335,Mo00515,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00515
336,Mr00143,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00143
337,Mo00725,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00725
338,Mo00726,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00726
339,Mo00727,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00727
340,Mo00728,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00728
341,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
342,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
343,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
344,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
345,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
346,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
347,Mr00142,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00142
348,Mo00510,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00510
349,Mo00512,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00512
350,Mo00512,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00512
351,Mo00715,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00715
352,Mo00723,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00723
353,Mo00723,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00723
354,Mo00723,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00723
355,Mo00723,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00723
356,Mo00723,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00723
357,Mo00518,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00518
358,Mo00688,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00688
359,Mo00527,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00527
360,Mo00527,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00527
361,Mo00689,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00689
362,Mo00378,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00378
363,Mo00337,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00337
364,Mo00330,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00330
365,Mo00332,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00332
366,Mo00336,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00336
367,Mo00547,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00547
368,Mo00429,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00429
369,Mo00430,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00430
370,Mo00431,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00431
371,Mo00432,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00432
372,Mo00434,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00434
373,Mo00435,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00435
374,Mo00338,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00338
375,Mo00436,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00436
376,Mo00437,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00437
377,Mo00438,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00438
378,Mo00440,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00440
379,Mo00383,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00383
380,Mo00441,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00441
381,Mo00374,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00374
382,Mo00439,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00439
383,Mo00453,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00453
384,Mo00446,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00446
385,Mo00454,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00454
386,Mo00455,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00455
387,Mo00461,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00461
388,Mo00387,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00387
389,Mo00325,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00325
390,Mo00492,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00492
391,Mo00546,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00546
