,deposit_id,deposit_name,latitude,longitude,deposit_model,url
380,556,,39.66667,20.08333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=556
381,557,,39.73333,20.46667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=557
382,558,,39.4,20.916667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=558
383,559,,37.783333,20.8,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=559
384,560,Drimos deposit,39.95,20.466667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=560
385,561,,39.666667,20.833333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=561
386,562,,39.65,20.65,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=562
387,563,,39.733333,20.85,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=563
388,564,,38.233333,20.4,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=564
389,565,,39.66667,19.75,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=565
390,566,,37.78333,20.78333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=566
391,568,,37.2,22.63333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=568
392,571,,65.383333,-51.666667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=571
393,572,,66.5,-51.25,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=572
394,573,,12.5,-15.25,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=573
395,574,,47.25,17.83333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=574
396,576,,46.95,17.78333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=576
397,577,,-8.95,76.0,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=577
398,578,,15.5,78.3,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=578
399,579,,18.2,83.116667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=579
400,580,,20.793056,81.058333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=580
401,583,,22.45,73.691667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=583
402,588,,22.433333,86.533333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=588
403,589,,22.4,86.566667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=589
404,590,,22.5,85.5,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=590
405,591,,22.533333,86.433333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=591
406,595,,22.283333,76.116667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=595
407,597,,24.366667,79.5,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=597
408,600,,22.958333,74.425,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=600
